1223	‘3e schal not rise of your bedde, I rych yow better,
1224	I schal happe yow here þat oþer half als,
1225	And syþen karp wyth my kny3t þat I ka3t haue;
1226	For I wene wel, iwysse, Sir Wowen 3e are,
1227	Þat alle þe worlde worchipez quere-so 3e ride;
1228	Your honour, your hendelayk is hendely praysed
1229	With lordez, wyth ladyes, with alle þat lyf bere.
1230	And now 3e ar here, iwysse, and we bot oure one;
1231	My lorde and his ledez ar on lenþe faren,
1232	Oþer burnez in her bedde, and my burdez als,
1233	Þe dor drawen and dit with a derf haspe;
1234	And syþen I haue in þis hous hym þat al lykez,
1235	I schal ware my whyle wel, quyl hit lastez,
1236	with tale.
1237	3e ar welcum to my cors,
1238	Yowre awen won to wale,
1239	Me behouez of fyne force
1240	Your seruaunt be, and schale.’
1241	‘In god fayth,’ quoþ Gawayn, ‘gayn hit me þynkkez,
1242	Þa3 I be not now he þat 3e of speken;
1243	To reche to such reuerence as 3e reherce here
1244	I am wy3e vnworþy, I wot wel myseluen.
1245	Bi God, I were glad, and yow god þo3t,
1246	At sa3e oþer at seruyce þat I sette my3t
1247	To þe plesaunce of your prys – hit were a pure ioye.’
1248	‘In god fayth, Sir Gawayn,’ quoþ þe gay lady,
1249	‘Þe prys and þe prowes þat plesez al oþer,
1250	If I hit lakked oþer set at ly3t, hit were littel daynté;
1251	Bot hit ar ladyes inno3e þat leuer wer nowþe
1252	Haf þe, hende, in hor holde, as I þe habbe here,
1253	To daly with derely your daynté wordez,
1254	Keuer hem comfort and colen her carez,
1255	Þen much of þe garysoun oþer golde þat þay hauen.
1256	Bot I louue þat ilk lorde þat þe lyfte haldez,
1257	I haf hit holly in my honde þat al desyres,
1258	þur3e grace.’
1259	Scho made hym so gret chere,
1260	Þat watz so fayr of face,
1261	Þe kny3t with speches skere
1262	Answared to vche a cace.
1263	‘Madame,’ quoþ þe myry mon, ‘Mary yow 3elde,
1264	For I haf founden, in god fayth, yowre fraunchis nobele,
1265	And oþer ful much of oþer folk fongen bi hor dedez,
1266	Bot þe daynté þat þay delen, for my disert nys euen,
1267	Hit is þe worchyp of yourself, þat no3t bot wel connez.’
1268	‘Bi Mary,’ quoþ þe menskful, ‘me þynk hit an oþer;
1269	For were I worth al þe wone of wymmen alyue,
1270	And al þe wele of þe worlde were in my honde,
1271	And I schulde chepen and chose to cheue me a lorde,
1272	For þe costes þat I haf knowen vpon þe, kny3t, here,
1273	Of bewté and debonerté and blyþe semblaunt,
1274	And þat I haf er herkkened and halde hit here trwee,
1275	Þer schulde no freke vpon folde bifore yow be chosen.’
1276	‘Iwysse, worþy,’ quoþ þe wy3e, ‘3e haf waled wel better,
1277	Bot I am proude of þe prys þat 3e put on me,
1278	And, soberly your seruaunt, my souerayn I holde yow,
1279	And yowre kny3t I becom, and Kryst yow for3elde.’
1280	Þus þay meled of muchquat til mydmorn paste,
1281	And ay þe lady let lyk as hym loued mych;
1282	Þe freke ferde with defence, and feted ful fayre –
1283	‘Þa3 I were burde bry3test’, þe burde in mynde hade.
1284	Þe lasse luf in his lode for lur þat he so3t
1285	boute hone,
1286	Þe dunte þat schulde hym deue,
1287	And nedez hit most be done.
1288	Þe lady þenn spek of leue,
1289	He granted hir ful sone.
1290	Þenne ho gef hym god day, and wyth a glent la3ed,
1291	And as ho stod, ho stonyed hym wyth ful stor wordez:
1292	‘Now he þat spedez vche spech þis disport 3elde yow!
1293	Bot þat 3e be Gawan, hit gotz in mynde.’
1294	‘Querfore?’ quoþ þe freke, and freschly he askez,
1295	Ferde lest he hade fayled in fourme of his castes;
1296	Bot þe burde hym blessed, and ‘Bi þis skyl’ sayde:
1297	‘So god as Gawayn gaynly is halden,
1298	And cortaysye is closed so clene in hymseluen,
1299	Couth not ly3tly haf lenged so long wyth a lady,
1300	Bot he had craued a cosse, bi his courtaysye,
1301	Bi sum towch of summe tryfle at sum talez ende.’
1302	Þen quoþ Wowen: ‘Iwysse, worþe as yow lykez;
1303	I schal kysse at your comaundement, as a kny3t fallez,
1304	And fire, lest he displese yow, so plede hit no more.’
1305	Ho comes nerre with þat, and cachez hym in armez,
1306	Loutez luflych adoun and þe leude kyssez.
1307	Þay comly bykennen to Kryst ayþer oþer;
1308	Ho dos hir forth at þe dore withouten dyn more;
1309	And he ryches hym to ryse and rapes hym sone,
1310	Clepes to his chamberlayn, choses his wede,
1311	Bo3ez forth, quen he watz boun, blyþely to masse;
1312	And þenne he meued to his mete þat menskly hym keped,
1313	And made myry al day, til þe mone rysed,
1314	with game.
1315	Watz neuer freke fayrer fonge
1316	Bitwene two so dyngne dame,
1317	Þe alder and þe 3onge;
1318	Much solace set þay same.
1319	And ay þe lorde of þe londe is lent on his gamnez,
1320	To hunt in holtez and heþe at hyndez barayne;
1321	Such a sowme he þer slowe bi þat þe sunne heldet,
1322	Of dos and of oþer dere, to deme were wonder.
1323	Þenne fersly þay flokked in folk at þe laste,
1324	And quykly of þe quelled dere a querré þay maked.
1325	Þe best bo3ed þerto with burnez innoghe,
1326	Gedered þe grattest of gres þat þer were,
1327	And didden hem derely vndo as þe dede askez;
1328	Serched hem at þe asay summe þat þer were,
1329	Two fyngeres þay fonde of þe fowlest of alle.
1330	Syþen þay slyt þe slot, sesed þe erber,
1331	Schaued wyth a scharp knyf, and þe schyre knitten;
1332	Syþen rytte þay þe foure lymmes, and rent of þe hyde,
1333	Þen brek þay þe balé, þe bowelez out token
1334	Lystily for laucyng þe lere of þe knot;
1335	Þay gryped to þe gargulun, and grayþely departed
1336	Þe wesaunt fro þe wynt-hole, and walt out þe guttez;
1337	Þen scher þay out þe schulderez with her scharp knyuez,
1338	Haled hem by a lyttel hole to haue hole sydes.
1339	Siþen britned þay þe brest and brayden hit in twynne,
1340	And eft at þe gargulun bigynez on þenne,
1341	Ryuez hit vp radly ry3t to þe by3t,
1342	Voydez out þe avanters, and verayly þerafter
1343	Alle þe rymez by þe rybbez radly þay lance;
1344	So ryde þay of by resoun bi þe rygge bonez,
1345	Euenden to þe haunche, þat henged alle samen,
1346	And heuen hit vp al hole, and hwen hit of þere,
1347	And þat þay neme for þe noumbles bi nome, as I trowe,
1348	bi kynde;
1349	Bi þe by3t al of þe þy3es
1350	Þe lappez þay lance bihynde;
1351	To hewe hit in two þay hy3es,
1352	Bi þe bakbon to vnbynde.
1353	Boþe þe hede and þe hals þay hwen of þenne,
1354	And syþen sunder þay þe sydez swyft fro þe chyne,
1355	And þe corbeles fee þay kest in a greue;
1356	Þenn þurled þay ayþer þik side þur3 bi þe rybbe,
1357	And henged þenne ayþer bi ho3ez of þe fourchez,
1358	Vche freke for his fee, as fallez for to haue.
1359	Vpon a felle of þe fayre best fede þay þayr houndes
1360	Wyth þe lyuer and þe ly3tez, þe leþer of þe paunchez,
1361	And bred baþed in blod blende þeramongez.
1362	Baldely þay blw prys, bayed þayr rachchez,
1363	Syþen fonge þay her flesche, folden to home,
1364	Strakande ful stoutly mony stif motez.
1365	Bi þat þe dayly3t watz done þe douthe watz al wonen
1366	Into þe comly castel, þer þe kny3t bidez
1367	ful stille,
1368	Wyth blys and bry3t fyr bette.
1369	Þe lorde is comen þertylle;
1370	When Gawayn wyth hym mette
1371	Þer watz bot wele at wylle.
1372	Thenne comaunded þe lorde in þat sale to samen alle þe meny,
1373	Boþe þe ladyes on loghe to ly3t with her burdes
1374	Bifore alle þe folk on þe flette, frekez he beddez
1375	Verayly his venysoun to fech hym byforne,
1376	And al godly in gomen Gawayn he called,
1377	Techez hym to þe tayles of ful tayt bestes,
1378	Schewez hym þe schyree grece schorne vpon rybbes.
1379	‘How payez yow þis play? Haf I prys wonnen?
1380	Haue I þryuandely þonk þur3 my craft serued?’
1381	‘3e iwysse,’ quoþ þat oþer wy3e, ‘here is wayth fayrest
1382	Þat I se3 þis seuen 3ere in sesoun of wynter.’
1383	‘And al I gif yow, Gawayn,’ quoþ þe gome þenne,
1384	‘For by acorde of couenaunt 3e craue hit as your awen.’
1385	‘Þis is soth,’ quoþ þe segge, ‘I say yow þat ilke:
1386	Þat I haf worthyly wonnen þis wonez wythinne,
1387	Iwysse with as god wylle hit worþez to 3ourez.’
1388	He hasppez his fayre hals his armez wythinne,
1389	And kysses hym as comlyly as he couþe awyse:
1390	‘Tas yow þere my cheuicaunce, I cheued no more;
1391	I wowche hit saf fynly, þa3 feler hit were.’
1392	‘Hit is god,’ quoþ þe godmon, ‘grant mercy þerfore.
1393	Hit may be such hit is þe better, and 3e me breue wolde
1394	Where 3e wan þis ilk wele bi wytte of yorseluen.’
1395	‘Þat watz not forward,’ quoþ he, ‘frayst me no more.
1396	For 3e haf tan þat yow tydez, trawe non oþer
1397	3e mowe.’
1398	Þay la3ed, and made hem blyþe
1399	Wyth lotez þat were to lowe;
1400	To soper þay 3ede as-swyþe,
1401	Wyth dayntés nwe innowe.
1402	And syþen by þe chymné in chamber þay seten,
1403	Wy3ez þe walle wyn we3ed to hem oft,
1404	And efte in her bourdyng þay bayþen in þe morn
1405	To fylle þe same forwardez þat þay byfore maden:
1406	Wat chaunce so bytydez hor cheuysaunce to chaunge,
1407	What nwez so þay nome, at na3t quen þay metten.
1408	Þay acorded of þe couenauntez byfore þe court alle;
1409	Þe beuerage watz bro3t forth in bourde at þat tyme,
1410	Þenne þay louelych le3ten leue at þe last,
1411	Vche burne to his bedde busked bylyue.
1412	Bi þat þe coke hade crowen and cakled bot þryse,
1413	Þe lorde watz lopen of his bedde, þe leudez vchone;
1414	So þat þe mete and þe masse watz metely delyuered,
1415	Þe douthe dressed to þe wod, er any day sprenged,
1416	to chace;
1417	He3 with hunte and hornez
1418	Þur3 playnez þay passe in space,
1419	Vncoupled among þo þornez
1420	Rachez þat ran on race.
1421	SONE þay calle of a quest in a ker syde,
1422	Þe hunt rehayted þe houndez þat hit fyrst mynged,
1423	Wylde wordez hym warp wyth a wrast noyce;
1424	Þe howndez þat hit herde hastid þider swyþe,
1425	And fellen as fast to þe fuyt, fourty at ones;
1426	Þenne such a glauer ande glam of gedered rachchez
1427	Ros, þat þe rocherez rungen aboute;
1428	Hunterez hem hardened with horne and wyth muthe.
1429	Þen al in a semblé sweyed togeder,
1430	Bitwene a flosche in þat fryth and a foo cragge;
1431	In a knot bi a clyffe, at þe kerre syde,
1432	Þer as þe rogh rocher vnrydely watz fallen,
1433	Þay ferden to þe fyndyng, and frekez hem after;
1434	Þay vmbekesten þe knarre and þe knot boþe,
1435	Wy3ez, whyl þay wysten wel wythinne hem hit were,
1436	Þe best þat þer breued watz wyth þe blodhoundez.
1437	Þenne þay beten on þe buskez, and bede hym vpryse,
1438	And he vnsoundyly out so3t seggez ouerþwert;
1439	On þe sellokest swyn swenged out þere,
1440	Long sythen fro þe sounder þat si3ed for olde,
1441	For he watz breme, bor alþer-grattest,
1442	Ful grymme quen he gronyed; þenne greued mony,
1443	For þre at þe fyrst þrast he þry3t to þe erþe,
1444	And sparred forth good sped boute spyt more.
1445	Þise oþer halowed hyghe! ful hy3e, and hay! hay! cryed,
1446	Haden hornez to mouþe, heterly rechated;
1447	Mony watz þe myry mouthe of men and of houndez
1448	Þat buskkez after þis bor with bost and wyth noyse
1449	to quelle.
1450	Ful oft he bydez þe baye,
1451	And maymez þe mute inn melle;
1452	He hurtez of þe houndez, and þay
1453	Ful 3omerly 3aule and 3elle.
1454	Schalkez to schote at hym schowen to þenne,
1455	Haled to hym of her arewez, hitten hym oft;
1456	Bot þe poyntez payred at þe pyth þat py3t in his scheldez,
1457	And þe barbez of his browe bite non wolde –
1458	Þa3 þe schauen schaft schyndered in pecez,
1459	Þe hede hypped a3ayn were-so-euer hit hitte.
1460	Bot quen þe dyntez hym dered of her dry3e strokez,
1461	Þen, braynwod for bate, on burnez he rasez,
1462	Hurtez hem ful heterly þer he forth hy3ez,
1463	And mony ar3ed þerat, and on lyte dro3en.
1464	Bot þe lorde on a ly3t horce launces hym after,
1465	As burne bolde vpon bent his bugle he blowez,
1466	He rechated, and rode þur3 ronez ful þyk,
1467	Suande þis wylde swyn til þe sunne schafted.
1468	Þis day wyth þis ilk dede þay dryuen on þis wyse,
1469	Whyle oure luflych lede lys in his bedde,
1470	Gawayn grayþely at home, in gerez ful ryche
1471	of hewe.
1472	Þe lady no3t for3ate,
1473	Com to hym to salue;
1474	Ful erly ho watz hym ate
1475	His mode for to remwe.
1476	Ho commes to þe cortyn, and at þe kny3t totes.
1477	Sir Wawen her welcumed worþy on fyrst,
1478	And ho hym 3eldez a3ayn ful 3erne of hir wordez,
1479	Settez hir softly by his syde, and swyþely ho la3ez,
1480	And wyth a luflych loke ho layde hym þyse wordez:
1481	‘Sir, 3if 3e be Wawen, wonder me þynkkez,
1482	Wy3e þat is so wel wrast alway to god,
1483	And connez not of compaynye þe costez vndertake,
1484	And if mon kennes yow hom to knowe, 3e kest hom of your mynde;
1485	Þou hatz for3eten 3ederly þat 3isterday I ta3tte
1486	Bi alder-truest token of talk þat I cowþe.’
1487	‘What is þat?’ quoþ þe wyghe, ‘Iwysse I wot neuer;
1488	If hit be sothe þat 3e breue, þe blame is myn awen.’
1489	‘3et I kende yow of kyssyng,’ quoþ þe clere þenne,
1490	‘Quere-so countenaunce is couþe quikly to clayme;
1491	Þat bicumes vche a kny3t þat cortaysy vses.’
1492	‘Do way,’ quoþ þat derf mon, ‘my dere, þat speche,
1493	For þat durst I not do, lest I deuayed were;
1494	If I were werned, I were wrang, iwysse, 3if I profered.’
1495	‘Ma fay,’ quoþ þe meré wyf, ‘3e may not be werned,
1496	3e ar stif innoghe to constrayne wyth strenkþe, 3if yow lykez,
1497	3if any were so vilanous þat yow devaye wolde.’
1498	‘3e, be God,’ quoþ Gawayn, ‘good is your speche,
1499	Bot þrete is vnþryuande in þede þer I lende,
1500	And vche gift þat is geuen not with goud wylle.
1501	I am at your comaundement, to kysse quen yow lykez,
1502	3e may lach quen yow lyst, and leue quen yow þynkkez,
1503	in space.’
1504	Þe lady loutez adoun,
1505	And comlyly kysses his face,
1506	Much speche þay þer expoun
1507	Of druryes greme and grace.
1508	‘I woled wyt at yow, wy3e,’ þat worþy þer sayde,
1509	‘And yow wrathed not þerwyth, what were þe skylle
1510	Þat so 3ong and so 3epe as 3e at þis tyme,
1511	So cortayse, so kny3tyly, as 3e ar knowen oute –
1512	And of alle cheualry to chose, þe chef þyng alosed
1513	Is þe lel layk of luf, þe lettrure of armes;
1514	For to telle of þis teuelyng of þis trwe kny3tez,
1515	Hit is þe tytelet token and tyxt of her werkkez,
1516	How ledes for her lele luf hor lyuez han auntered,
1517	Endured for her drury dulful stoundez,
1518	And after wenged with her walour and voyded her care,
1519	And bro3t blysse into boure with bountees hor awen –
1520	And 3e ar kny3t comlokest kyd of your elde,
1521	Your worde and your worchip walkez ayquere,
1522	And I haf seten by yourself here sere twyes,
1523	3et herde I neuer of your hed helde no wordez
1524	Þat euer longed to luf, lasse ne more;
1525	And 3e, þat ar so cortays and coynt of your hetes,
1526	Oghe to a 3onke þynk 3ern to schewe
1527	And teche sum tokenez of trweluf craftes.
1528	Why! ar 3e lewed, þat alle þe los weldez?
1529	Oþer elles 3e demen me to dille your dalyaunce to herken?
1530	For schame!
1531	I com hider sengel, and sitte
1532	To lerne at yow sum game;
1533	Dos, techez me of your wytte,
1534	Whil my lorde is fro hame.’
1535	‘In goud fayþe,’ quoþ Gawayn, ‘God yow for3elde!
1536	Gret is þe gode gle, and gomen to me huge,
1537	Þat so worþy as 3e wolde wynne hidere,
1538	And pyne yow with so pouer a mon, as play wyth your kny3t
1539	With anyskynnez countenaunce, hit keuerez me ese;
1540	Bot to take þe toruayle to myself to trwluf expoun,
1541	And towche þe temez of tyxt and talez of armez
1542	To yow þat, I wot wel, weldez more sly3t
1543	Of þat art, bi þe half, or a hundreth of seche
1544	As I am, oþer euer schal, in erde þer I leue,
1545	Hit were a folé felefolde, my fre, by my trawþe.
1546	I wolde yowre wylnyng worche at my my3t,
1547	As I am hy3ly bihalden, and euermore wylle
1548	Be seruaunt to yourseluen, so saue me Dry3tyn!’
1549	Þus hym frayned þat fre, and fondet hym ofte,
1550	For to haf wonnen hym to wo3e, what-so scho þo3t ellez;
1551	Bot he defended hym so fayr þat no faut semed,
1552	Ne non euel on nawþer halue, nawþer þay wysten
1553	bot blysse.
1554	Þay la3ed and layked longe;
1555	At þe last scho con hym kysse,
1556	Hir leue fayre con scho fonge
1557	And went hir waye, iwysse.
1558	Then ruþes hym þe renk and ryses to þe masse,
1559	And siþen hor diner watz dy3t and derely serued.
1560	Þe lede with þe ladyez layked alle day,
1561	Bot þe lorde ouer þe londez launced ful ofte,
1562	Swez his vncely swyn, þat swyngez bi þe bonkkez
1563	And bote þe best of his brachez þe bakkez in sunder
1564	Þer he bode in his bay, tel bawemen hit breken,
1565	And madee hym mawgref his hed for to mwe vtter,
1566	So felle flonez þer flete when þe folk gedered.
1567	Bot 3et þe styffest to start bi stoundez he made,
1568	Til at þe last he watz so mat he my3t no more renne,
1569	Bot in þe hast þat he my3t he to a hole wynnez
1570	Of a rasse bi a rokk þer rennez þe boerne.
1571	He gete þe bonk at his bak, bigynez to scrape,
1572	Þe froþe femed at his mouth vnfayre bi þe wykez,
1573	Whettez his whyte tuschez; with hym þen irked
1574	Alle þe burnez so bolde þat hym by stoden
1575	To nye hym on-ferum, bot ne3e hym non durst
1576	for woþe;
1577	He hade hurt so mony byforne
1578	Þat al þu3t þenne ful loþe
1579	Be more wyth his tusches torne,
1580	Þat breme watz and braynwod bothe,
1581	Til þe kny3t com hymself, kachande his blonk,
1582	Sy3 hym byde at þe bay, his burnez bysyde;
1583	He ly3tes luflych adoun, leuez his corsour,
1584	Braydez out a bry3t bront and bigly forth strydez,
1585	Foundez fast þur3 þe forth þer þe felle bydez.
1586	Þe wylde watz war of þe wy3e with weppen in honde,
1587	Hef hy3ly þe here, so hetterly he fnast
1588	Þat fele ferde for þe freke, lest felle hym þe worre.
1589	Þe swyn settez hym out on þe segge euen,
1590	Þat þe burne and þe bor were boþe vpon hepez
1591	In þe wy3test of þe water; þe worre hade þat oþer,
1592	For þe mon merkkez hym wel, as þay mette fyrst,
1593	Set sadly þe scharp in þe slot euen,
1594	Hit hym vp to þe hult, þat þe hert schyndered,
1595	And he 3arrande hym 3elde, and 3edoun þe water
1596	ful tyt.
1597	A hundreth houndez hym hent,
1598	Þat bremely con hym bite,
1599	Burnez him bro3t to bent,
1600	And doggez to dethe endite.
1601	There watz blawyng of prys in mony breme horne,
1602	He3e halowing on hi3e with haþelez þat my3t;
1603	Brachetes bayed þat best, as bidden þe maysterez
1604	Of þat chargeaunt chace þat were chef huntes.
1605	Þenne a wy3e þat watz wys vpon wodcraftez
1606	To vnlace þis bor lufly bigynnez.
1607	Fyrst he hewes of his hed and on hi3e settez,
1608	And syþen rendez him al roghe bi þe rygge after,
1609	Braydez out þe boweles, brennez hom on glede,
1610	With bred blent þerwith his braches rewardez.
1611	Syþen he britnez out þe brawen in bry3t brode cheldez,
1612	And hatz out þe hastlettez, as hi3tly bisemez;
1613	And 3et hem halchez al hole þe haluez togeder,
1614	And syþen on a stif stange stoutly hem henges.
1615	Now with þis ilk swyn þay swengen to home;
1616	Þe bores hed watz borne bifore þe burnes seluen
1617	Þat him forferde in þe forþe þur3 forse of his honde
1618	so stronge.
1619	Til he se3 Sir Gawayne
1620	In halle hym þo3t ful longe;
1621	He calde, and he com gayn
1622	His feez þer for to fonge.
1623	Þe lorde ful lowde with lote and la3ter myry,
1624	When he se3e Sir Gawayn, with solace he spekez;
1625	Þe goude ladyez were geten, and gedered þe meyny,
1626	He schewez hem þe scheldez, and schapes hem þe tale
1627	Of þe largesse and þe lenþe, þe liþernez alse
1628	Of þe were of þe wylde swyn in wod þer he fled.
1629	Þat oþer kny3t ful comly comended his dedez,
1630	And praysed hit as gret prys þat he proued hade,
1631	For suche a brawne of a best, þe bolde burne sayde,
1632	Ne such sydes of a swyn segh he neuer are.
1633	Þenne hondeled þay þe hoge hed, þe hende mon hit praysed,
1634	And let lodly þerat þe lorde for to here.
1635	‘Now, Gawayn,’ quoþ þe godmon, ‘þis gomen is your awen
1636	Bi fyn forwarde and faste, faythely 3e knowe.’
1637	‘Hit is sothe,’ quoþ þe segge, ‘and as siker trwe
1638	Alle my get I schal yow gif agayn, bi my trawþe.’
1639	He hent þe haþel aboute þe halse, and hendely hym kysses,
1640	And eftersones of þe same he serued hym þere.
1641	‘Now ar we euen,’ quoþ þe haþel, ‘in þis euentide
1642	Of alle þe couenauntes þat we knyt, syþen I com hider,
1643	bi lawe.’
1644	Þe lorde sayde, ‘Bi saynt Gile,
1645	3e ar þe best þat I knowe!
1646	3e ben ryche in a whyle,
1647	Such chaffer and 3e drowe.’
1648	Þenne þay teldet tablez trestes alofte,
1649	Kesten cloþen vpon; clere ly3t þenne
1650	Wakned bi wo3ez, waxen torches;
1651	Seggez sette and serued in sale al aboute;
1652	Much glam and gle glent vp þerinne
1653	Aboute þe fyre vpon flet, and on fele wyse
1654	At þe soper and after, mony aþel songez,
1655	As coundutes of Krystmasse and carolez newe
1656	With al þe manerly merþe þat mon may of telle,
1657	And euer oure luflych kny3t þe lady bisyde.
1658	Such semblaunt to þat segge semly ho made
1659	Wyth stille stollen countenaunce, þat stalworth to plese,
1660	Þat al forwondered watz þe wy3e, and wroth with hymseluen,
1661	Bot he nolde not for his nurture nurne hir a3aynez,
1662	Bot dalt with hir al in daynté, how-se-euer þe dede turned
1663	towrast.
1664	Quen þay hade played in halle
1665	As longe as hor wylle hom last,
1666	To chambre he con hym calle,
1667	And to þe chemné þay past.
1668	Ande þer þay dronken, and dalten, and demed eft nwe
1669	To norne on þe same note on Nwe 3erez euen;
1670	Bot þe kny3t craued leue to kayre on þe morn,
1671	For hit watz ne3 at þe terme þat he to schulde.
1672	Þe lorde hym letted of þat, to lenge hym resteyed,
1673	And sayde, ‘As I am trwe segge, I siker my trawþe
1674	Þou schal cheue to þe grene chapel þy charres to make,
1675	Leude, on Nw 3erez ly3t, longe bifore pryme.
1676	Forþy þow lye in þy loft and lach þyn ese,
1677	And I schal hunt in þis holt, and halde þe towchez,
1678	Chaunge wyth þe cheuisaunce, bi þat I charre hider;
1679	For I haf fraysted þe twys, and faythful I fynde þe.
1680	Now “þrid tyme þrowe best” þenk on þe morne,
1681	Make we mery quyl we may and mynne vpon joye,
1682	For þe lur may mon lach when-so mon lykez.’
1683	Þis watz grayþely graunted, and Gawayn is lenged,
1684	Bliþe bro3t watz hym drynk, and þay to bedde 3eden
1685	with li3t.
1686	Sir Gawayn lis and slepes
1687	Ful stille and softe al ni3t;
1688	Þe lorde þat his craftez kepes,
1689	Ful erly he watz di3t.
1690	After messe a morsel he and his men token;
1691	Miry watz þe mornyng, his mounture he askes.
1692	Alle þe haþeles þat on horse schulde helden hym after
1693	Were boun busked on hor blonkkez bifore þe halle 3atez.
1694	Ferly fayre watz þe folde, for þe forst clenged;
1695	In rede rudede vpon rak rises þe sunne,
1696	And ful clere costez þe clowdes of þe welkyn.
1697	Hunteres vnhardeled bi a holt syde,
1698	Rocheres roungen bi rys for rurde of her hornes;
1699	Summe fel in þe fute þer þe fox bade,
1700	Traylez ofte a traueres bi traunt of her wyles;
1701	A kenet kryes þerof, þe hunt on hym calles;
1702	His fela3es fallen hym to, þat fnasted ful þike,
1703	Runnen forth in a rabel in his ry3t fare,
1704	And he fyskez hem byfore; þay founden hym sone,
1705	And quen þay seghe hym with sy3t þay sued hym fast,
1706	Wre3ande hym ful weterly with a wroth noyse;
1707	And he trantes and tornayeez þur3 mony tene greue,
1708	Hauilounez, and herkenez bi heggez ful ofte.
1709	At þe last bi a littel dich he lepez ouer a spenne,
1710	Stelez out ful stilly bi a strothe rande,
1711	Went haf wylt of þe wode with wylez fro þe houndes;
1712	Þenne watz he went, er he wyst, to a wale tryster,
1713	Þer þre þro at a þrich þrat hym at ones,
1714	al graye.
1715	He blenched a3ayn bilyue
1716	And stifly start on-stray,
1717	With alle þe wo on lyue
1718	To þe wod he went away.
1719	Thenne watz hit list vpon lif to lyþen þe houndez,
1720	When alle þe mute hade hym met, menged togeder:
1721	Suche a sor3e at þat sy3t þay sette on his hede
1722	As alle þe clamberande clyffes hade clatered on hepes;
1723	Here he watz halawed, when haþelez hym metten,
1724	Loude he watz 3ayned with 3arande speche;
1725	Þer he watz þreted and ofte þef called,
1726	And ay þe titleres at his tayl, þat tary he ne my3t;
1727	Ofte he watz runnen at, when he out rayked,
1728	And ofte reled in a3ayn, so Reniarde watz wylé.
1729	And 3e he lad hem bi lagmon, þe lorde and his meyny,
1730	On þis maner bi þe mountes quyle myd-ouer-vnder,
1731	Whyle þe hende kny3t at home holsumly slepes
1732	Withinne þe comly cortynes, on þe colde morne.
1733	Bot þe lady for luf let not to slepe,
1734	Ne þe purpose to payre þat py3t in hir hert,
1735	Bot ros hir vp radly, rayked hir þeder
1736	In a mery mantyle, mete to þe erþe,
1737	Þat watz furred ful fyne with fellez wel pured,
1738	No hwez goud on hir hede bot þe ha3er stones
1739	Trased aboute hir tressour be twenty in clusteres;
1740	Hir þryuen face and hir þrote þrowen al naked,
1741	Hir brest bare bifore, and bihinde eke.
1742	Ho comez withinne þe chambre dore, and closes hit hir after,
1743	Wayuez vp a wyndow, and on þe wy3e callez,
1744	And radly þus rehayted hym with hir riche wordes,
1745	with chere:
1746	‘A! mon, how may þou slepe,
1747	Þis morning is so clere?’
1748	He watz in drowping depe,
1749	Bot þenne he con hir here.
1750	In dre3 droupyng of dreme draueled þat noble,
1751	As mon þat watz in mornyng of mony þro þo3tes,
1752	How þat destiné schulde þat day dele hym his wyrde
1753	At þe grene chapel, when he þe gome metes,
1754	And bihoues his buffet abide withoute debate more;
1755	Bot quen þat comly com he keuered his wyttes,
1756	Swenges out of þe sweuenes, and swarez with hast.
1757	Þe lady luflych com la3ande swete,
1758	Felle ouer his fayre face, and fetly hym kyssed;
1759	He welcumez hir worþily with a wale chere.
1760	He se3 hir so glorious and gayly atyred,
1761	So fautles of hir fetures and of so fyne hewes,
1762	Wi3t wallande joye warmed his hert.
1763	With smoþe smylyng and smolt þay smeten into merþe,
1764	Þat al watz blis and bonchef þat breke hem bitwene,
1765	and wynne.
1766	Þay lanced wordes gode,
1767	Much wele þen watz þerinne;
1768	Gret perile bitwene hem stod,
1769	Nif Maré of hir kny3t mynne.
1770	For þat prynces of pris depresed hym so þikke,
1771	Nurned hym so ne3e þe þred, þat nede hym bihoued
1772	Oþer lach þer hir luf, oþer lodly refuse.
1773	He cared for his cortaysye, lest craþayn he were,
1774	And more for his meschef 3if he schulde make synne,
1775	And be traytor to þat tolke þat þat telde a3t.
1776	‘God schylde,’ quoþ þe schalk, ‘þat schal not befalle!’
1777	With luf-la3yng a lyt he layd hym bysyde
1778	Alle þe spechez of specialté þat sprange of her mouthe.
1779	Quoþ þat burde to þe burne, ‘Blame 3e disserue,
1780	3if 3e luf not þat lyf þat 3e lye nexte,
1781	Bifore alle þe wy3ez in þe worlde wounded in hert,
1782	Bot if 3e haf a lemman, a leuer, þat yow lykez better,
1783	And folden fayth to þat fre, festned so harde
1784	Þat yow lausen ne lyst – and þat I leue nouþe;
1785	And þat 3e telle me þat now trwly I pray yow,
1786	For alle þe lufez vpon lyue layne not þe soþe
1787	for gile.’
1788	Þe kny3t sayde, ‘Be sayn Jon,’
1789	And smeþely con he smyle,
1790	‘In fayth I welde ri3t non,
1791	Ne non wil welde þe quile.’
1792	‘Þat is a worde,’ quoþ þat wy3t, ‘þat worst is of alle,
1793	Bot I am swared for soþe, þat sore me þinkkez.
1794	Kysse me now comly, and I schal cach heþen,
1795	I may bot mourne vpon molde, as may þat much louyes.’
1796	Sykande ho swe3e doun and semly hym kyssed,
1797	And siþen ho seueres hym fro, and says as ho stondes,
